Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-10-10;19,00;13,00;3,00;3,00;2,00;2,00;2,00;5,00;0,00;2,00;1,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-17;25,00;10,00;0,00;5,00;4,00;3,00;5,00;9,00;0,00;1,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-10-24;21,00;5,00;0,00;4,00;6,00;2,00;4,00;4,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00
2021-10-31;14,00;5,00;1,00;1,00;5,00;1,00;4,00;8,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00
2021-11-07;11,00;1,00;1,00;6,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2021-11-14;10,00;2,00;1,00;3,00;2,00;3,00;3,00;3,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;13,00;4,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2021-11-28;13,00;3,00;1,00;1,00;2,00;1,00;0,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;6,00;4,00;1,00;3,00;2,00;1,00;3,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;7,00;4,00;2,00;3,00;2,00;1,00;1,00;4,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;10,00;6,00;2,00;2,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;20,00;8,00;1,00;2,00;4,00;3,00;0,00;3,00;0,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2022-01-02;15,00;3,00;1,00;3,00;3,00;1,00;2,00;9,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00
2022-01-09;15,00;7,00;3,00;1,00;3,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00
2022-01-16;10,00;5,00;4,00;3,00;4,00;1,00;3,00;2,00;0,00;1,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00
2022-01-23;23,00;7,00;1,00;5,00;4,00;3,00;5,00;6,00;1,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2022-01-30;21,00;3,00;2,00;2,00;2,00;4,00;3,00;5,00;0,00;0,00;1,00;2,00;0,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2022-02-06;25,00;7,00;3,00;2,00;1,00;2,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00
2022-02-13;27,00;8,00;4,00;1,00;3,00;2,00;3,00;5,00;0,00;1,00;0,00;1,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2022-02-20;24,00;11,00;0,00;6,00;9,00;5,00;1,00;2,00;0,00;1,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2022-02-27;27,00;7,00;1,00;4,00;3,00;4,00;10,00;6,00;0,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00
