Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-11-01;26,00;14,00;16,00;0,00;0,00;8,00;0,00;0,00;0,00;1,00;7,00;27,00;1,00;0,00;1,86;26,00;0,00;3,00;0,00;5,00;4,00
2020-11-08;15,00;5,00;17,00;2,00;2,00;8,00;2,00;0,00;8,00;2,00;29,00;46,00;0,00;0,00;1,88;41,25;0,00;0,00;6,00;15,00;5,00
2020-11-15;29,00;6,00;13,00;5,00;3,00;3,00;0,00;2,00;0,00;2,00;25,00;50,00;0,00;3,63;1,81;39,88;1,81;0,00;16,00;6,00;2,00
2020-11-22;26,00;2,00;10,00;3,00;0,00;0,00;0,00;0,00;2,00;0,00;22,00;36,00;5,00;0,00;1,86;44,57;0,00;0,00;3,00;5,00;5,00
2020-11-29;19,00;5,00;12,00;0,00;2,00;2,00;2,00;2,00;5,00;3,00;26,00;39,00;2,00;1,90;0,00;38,00;0,00;0,00;5,00;2,00;3,00
2020-12-06;25,00;8,00;17,00;2,00;2,00;3,00;0,00;0,00;5,00;2,00;16,00;47,00;2,00;3,57;1,79;39,29;3,57;3,00;15,00;6,00;8,00
2020-12-13;14,00;2,00;10,00;6,00;0,00;11,00;2,00;0,00;3,00;2,00;28,00;34,00;2,00;1,75;1,75;35,00;1,75;0,00;19,00;2,00;5,00
2020-12-20;17,00;3,00;9,00;2,00;0,00;3,00;2,00;0,00;3,00;0,00;23,00;48,00;5,00;3,40;0,00;44,20;0,00;0,00;14,00;9,00;3,00
2020-12-27;21,00;3,00;8,00;5,00;2,00;8,00;0,00;0,00;8,00;0,00;8,00;45,00;0,00;1,75;0,00;38,50;1,75;0,00;3,00;3,00;0,00
2021-01-03;30,00;6,00;12,00;2,00;2,00;3,00;0,00;2,00;8,00;3,00;16,00;47,00;0,00;1,67;0,00;53,33;0,00;0,00;3,00;2,00;8,00
2021-01-10;20,00;0,00;6,00;0,00;2,00;3,00;0,00;0,00;3,00;0,00;14,00;34,00;0,00;0,00;0,00;46,67;0,00;2,00;6,00;3,00;5,00
2021-01-17;26,00;3,00;9,00;2,00;2,00;3,00;2,00;2,00;2,00;0,00;21,00;39,00;2,00;0,00;0,00;33,43;0,00;2,00;9,00;2,00;3,00
2021-01-24;25,00;9,00;12,00;5,00;2,00;3,00;2,00;0,00;3,00;2,00;10,00;25,00;0,00;0,00;0,00;42,86;0,00;2,00;14,00;3,00;2,00
2021-01-31;20,00;6,00;6,00;5,00;2,00;3,00;0,00;0,00;2,00;3,00;8,00;30,00;0,00;0,00;3,33;40,00;0,00;0,00;22,00;3,00;5,00
2021-02-07;35,00;8,00;3,00;6,00;3,00;6,00;5,00;2,00;2,00;3,00;11,00;39,00;6,00;1,75;0,00;35,00;0,00;0,00;11,00;5,00;2,00
2021-02-14;13,00;2,00;5,00;0,00;0,00;2,00;0,00;0,00;5,00;2,00;12,00;40,00;0,00;0,00;1,63;32,50;0,00;0,00;10,00;0,00;5,00
2021-02-21;24,00;11,00;13,00;5,00;2,00;8,00;0,00;0,00;2,00;2,00;12,00;27,00;5,00;3,43;3,43;48,00;3,43;0,00;6,00;5,00;5,00
2021-02-28;32,00;6,00;13,00;0,00;0,00;5,00;0,00;0,00;3,00;2,00;13,00;45,00;3,00;0,00;0,00;46,22;0,00;3,00;3,00;0,00;2,00
2021-03-07;36,00;3,00;8,00;2,00;2,00;8,00;3,00;0,00;5,00;0,00;18,00;44,00;0,00;0,00;0,00;32,40;1,80;0,00;6,00;2,00;8,00
2021-03-14;38,00;6,00;10,00;0,00;1,00;0,00;0,00;0,00;4,00;0,00;17,00;43,00;1,00;1,73;0,00;48,36;0,00;0,00;6,00;4,00;3,00
2021-03-21;34,00;11,00;19,00;5,00;0,00;5,00;0,00;0,00;5,00;3,00;19,00;58,00;0,00;1,70;0,00;74,80;0,00;0,00;5,00;8,00;5,00
2021-03-28;16,00;2,00;11,00;2,00;0,00;6,00;3,00;0,00;2,00;3,00;18,00;50,00;5,00;0,00;4,00;56,00;2,00;0,00;3,00;5,00;3,00
2021-04-04;24,00;5,00;10,00;6,00;3,00;6,00;2,00;2,00;2,00;2,00;23,00;39,00;2,00;0,00;3,43;75,43;0,00;0,00;6,00;8,00;11,00
2021-04-11;60,00;5,00;14,00;2,00;2,00;5,00;0,00;0,00;3,00;6,00;29,00;47,00;6,00;1,76;1,76;45,88;0,00;0,00;3,00;3,00;6,00
2021-04-18;30,00;8,00;13,00;3,00;2,00;13,00;3,00;5,00;0,00;0,00;23,00;56,00;2,00;0,00;0,00;71,25;0,00;0,00;6,00;3,00;2,00
2021-04-25;38,00;6,00;11,00;2,00;5,00;16,00;5,00;2,00;3,00;3,00;10,00;65,00;3,00;1,73;0,00;58,73;3,45;0,00;9,00;2,00;5,00
2021-05-02;27,00;0,00;8,00;6,00;0,00;5,00;6,00;0,00;5,00;3,00;25,00;60,00;6,00;0,00;1,69;70,88;1,69;0,00;8,00;6,00;6,00
2021-05-09;36,00;7,00;21,00;2,00;3,00;11,00;2,00;2,00;2,00;3,00;20,00;61,00;7,00;3,60;0,00;61,20;3,60;0,00;5,00;5,00;7,00
2021-05-16;42,00;11,00;21,00;5,00;6,00;27,00;0,00;3,00;3,00;3,00;20,00;89,00;6,00;0,00;1,75;70,00;3,50;0,00;5,00;2,00;14,00
2021-05-23;31,00;10,00;13,00;2,00;6,00;19,00;0,00;0,00;6,00;0,00;10,00;93,00;2,00;0,00;0,00;51,67;1,72;2,00;13,00;2,00;10,00
2021-05-30;13,00;0,00;20,00;11,00;2,00;20,00;7,00;3,00;7,00;3,00;15,00;68,00;0,00;0,00;1,63;58,50;6,50;0,00;3,00;2,00;8,00
2021-06-06;36,00;5,00;13,00;10,00;2,00;11,00;6,00;3,00;10,00;0,00;25,00;80,00;2,00;1,80;1,80;79,20;3,60;2,00;3,00;5,00;8,00
2021-06-13;31,00;8,00;23,00;5,00;3,00;21,00;5,00;2,00;3,00;0,00;17,00;95,00;2,00;3,44;1,72;68,89;0,00;2,00;3,00;8,00;2,00
2021-06-20;25,00;5,00;7,00;2,00;3,00;10,00;3,00;3,00;5,00;3,00;14,00;56,00;0,00;0,00;3,57;75,00;1,79;0,00;3,00;2,00;5,00
2021-06-27;44,00;11,00;21,00;10,00;6,00;15,00;2,00;3,00;2,00;0,00;17,00;80,00;2,00;3,67;1,83;66,00;3,67;0,00;8,00;10,00;8,00
2021-07-04;52,00;17,00;13,00;8,00;5,00;22,00;0,00;7,00;12,00;7,00;16,00;79,00;2,00;0,00;1,73;69,33;1,73;2,00;7,00;10,00;8,00
2021-07-11;46,00;0,00;16,00;8,00;0,00;21,00;2,00;2,00;5,00;3,00;27,00;75,00;5,00;1,77;0,00;67,23;0,00;0,00;3,00;5,00;10,00
2021-07-18;100,00;7,00;12,00;3,00;12,00;12,00;2,00;2,00;7,00;0,00;26,00;70,00;3,00;0,00;0,00;85,71;1,79;2,00;2,00;3,00;8,00
2021-07-25;85,00;13,00;15,00;5,00;2,00;10,00;2,00;6,00;6,00;2,00;19,00;52,00;2,00;3,54;0,00;70,83;1,77;3,00;11,00;5,00;10,00
2021-08-01;49,00;11,00;23,00;5,00;3,00;18,00;8,00;0,00;3,00;7,00;14,00;61,00;7,00;1,75;1,75;91,00;0,00;0,00;5,00;0,00;7,00
2021-08-08;36,00;13,00;7,00;8,00;0,00;21,00;5,00;2,00;8,00;0,00;36,00;61,00;5,00;1,80;0,00;54,00;3,60;0,00;5,00;0,00;7,00
2021-08-15;36,00;8,00;16,00;5,00;5,00;16,00;3,00;2,00;6,00;0,00;15,00;81,00;5,00;3,60;0,00;68,40;3,60;3,00;5,00;5,00;10,00
2021-08-22;23,00;5,00;25,00;5,00;0,00;17,00;0,00;0,00;5,00;5,00;19,00;84,00;8,00;3,29;1,64;59,14;1,64;0,00;8,00;8,00;12,00
2021-08-29;35,00;18,00;17,00;8,00;3,00;15,00;3,00;2,00;2,00;0,00;17,00;71,00;0,00;3,50;0,00;73,50;3,50;2,00;3,00;2,00;8,00
2021-09-05;26,00;9,00;17,00;7,00;7,00;14,00;5,00;2,00;10,00;2,00;15,00;82,00;12,00;11,14;3,71;89,14;3,71;2,00;3,00;3,00;9,00
2021-09-12;54,00;5,00;13,00;7,00;3,00;32,00;5,00;5,00;10,00;2,00;38,00;82,00;7,00;1,80;0,00;72,00;7,20;0,00;7,00;5,00;8,00
2021-09-19;46,00;7,00;32,00;10,00;3,00;24,00;3,00;0,00;10,00;3,00;27,00;80,00;3,00;1,77;1,77;63,69;1,77;0,00;8,00;5,00;7,00
